0,complex,entity_right,type_false,rel1_false,rel2_right,no_constraint
480,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
481,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
482,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
483,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
484,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
486,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
488,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
489,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
490,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
492,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
493,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
494,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
496,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
499,complex,entity_wrong,type_false,rel1_false,rel2_false,no_constraint
502,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
503,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
504,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
505,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
506,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
507,complex,entity_wrong,type_true,rel1_right,rel2_right,type_constraint
509,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
510,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
512,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
513,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
516,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
517,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
518,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
520,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
521,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
523,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
524,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
525,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
526,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
527,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
528,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
529,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
530,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
531,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
535,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
539,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
540,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
541,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
544,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
545,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
546,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
548,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
551,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
552,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
553,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
555,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
556,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
557,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
558,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
561,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
562,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
563,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
565,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
567,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
568,complex,entity_wrong,type_false,rel1_false,rel2_false,type_constraint
570,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
574,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
575,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
576,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
577,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
579,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
580,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
582,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
584,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
585,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
586,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
588,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
590,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
592,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
593,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
594,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
595,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
597,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
598,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
599,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
600,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
602,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
603,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
607,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
608,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
609,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
610,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
611,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
612,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
613,complex,entity_right,type_false,rel1_false,rel2_right,no_constraint
614,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
615,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
619,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
620,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
625,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
626,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
630,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
632,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
634,complex,entity_right,type_false,rel1_right,rel2_right,type_constraint
637,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
638,complex,entity_wrong,type_false,rel1_right,rel2_right,no_constraint
640,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
641,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
642,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
643,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
644,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
648,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
649,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
650,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
652,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
655,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
656,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
657,complex,entity_wrong,type_false,rel1_false,rel2_right,type_constraint
658,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
659,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
660,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
661,complex,entity_right,type_false,rel1_false,rel2_right,no_constraint
664,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
665,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
666,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
667,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
674,complex,entity_right,type_false,rel1_false,rel2_right,no_constraint
675,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
676,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
679,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
680,complex,entity_wrong,type_true,rel1_right,rel2_right,type_constraint
681,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
685,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
686,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
688,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
690,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
691,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
692,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
693,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
695,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
696,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
697,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
698,complex,entity_wrong,type_true,rel1_right,rel2_right,type_constraint
699,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
700,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
701,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
702,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
703,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
705,complex,entity_right,type_false,rel1_false,rel2_right,type_constraint
708,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
710,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
711,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
712,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
714,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
717,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
721,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
722,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
726,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
730,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
732,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
733,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
734,complex,entity_right,type_false,rel1_false,rel2_right,type_constraint
735,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
736,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
737,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
738,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
740,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
747,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
748,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
749,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
750,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
751,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
752,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
753,complex,entity_wrong,type_true,rel1_right,rel2_right,type_constraint
754,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
757,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
760,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
761,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
763,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
764,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
765,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
766,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
767,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
770,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
771,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
772,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
773,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
775,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
777,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
778,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
779,complex,entity_right,type_false,rel1_right,rel2_right,no_constraint
785,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
786,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
788,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
789,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
790,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
791,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
792,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
794,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
795,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
798,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
799,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
800,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
802,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
808,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
809,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
811,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
812,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
813,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
815,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
818,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
820,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
821,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
822,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
823,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
824,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
825,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
826,complex,entity_wrong,type_false,rel1_false,rel2_right,no_constraint
827,complex,entity_wrong,type_false,rel1_false,rel2_right,no_constraint
829,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
831,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
832,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
835,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
836,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
837,complex,entity_right,type_false,rel1_false,rel2_right,type_constraint
838,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
841,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
844,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
845,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
846,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
847,complex,entity_right,type_false,rel1_right,rel2_right,no_constraint
849,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
852,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
853,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
854,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
855,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
856,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
857,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
858,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
859,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
860,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
861,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
862,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
863,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
864,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
865,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
866,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
867,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
868,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
871,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
873,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
875,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
876,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
877,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
878,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
880,complex,entity_right,type_false,rel1_false,rel2_right,type_constraint
881,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
882,complex,entity_right,type_false,rel1_right,rel2_false,no_constraint
884,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
886,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
887,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
888,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
890,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
891,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
892,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
894,complex,entity_right,type_false,rel1_right,rel2_right,type_constraint
897,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
898,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
899,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
900,complex,entity_wrong,type_true,rel1_false,rel2_right,type_constraint
901,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
902,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
906,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
907,complex,entity_wrong,type_true,rel1_false,rel2_false,type_constraint
908,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
909,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
910,complex,entity_right,type_false,rel1_false,rel2_false,type_constraint
913,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
915,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
916,complex,entity_wrong,type_true,rel1_right,rel2_right,type_constraint
918,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
919,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
922,complex,entity_wrong,type_true,rel1_right,rel2_false,type_constraint
925,complex,entity_right,type_true,rel1_false,rel2_right,no_constraint
926,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
931,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
933,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
936,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
938,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
939,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
940,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
942,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
943,complex,entity_wrong,type_true,rel1_right,rel2_right,no_constraint
946,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
947,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
950,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
952,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
953,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
955,complex,entity_right,type_true,rel1_right,rel2_false,type_constraint
956,complex,entity_wrong,type_true,rel1_false,rel2_right,no_constraint
960,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
961,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
962,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
963,complex,entity_right,type_false,rel1_false,rel2_false,type_constraint
967,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
969,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
970,complex,entity_right,type_true,rel1_right,rel2_right,type_constraint
971,complex,entity_right,type_true,rel1_false,rel2_right,type_constraint
977,complex,entity_right,type_true,rel1_false,rel2_false,type_constraint
978,complex,entity_right,type_false,rel1_false,rel2_right,type_constraint
979,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
981,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
984,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
985,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
986,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
987,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
990,complex,entity_right,type_true,rel1_right,rel2_false,no_constraint
991,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
992,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
993,complex,entity_wrong,type_true,rel1_false,rel2_false,no_constraint
996,complex,entity_wrong,type_true,rel1_right,rel2_false,no_constraint
997,complex,entity_right,type_true,rel1_right,rel2_right,no_constraint
999,complex,entity_right,type_true,rel1_false,rel2_false,no_constraint
